tconst,averageRating,numVotes,runtimeMinutes,genres,directors,writers,actor
tt0433386,5.0,50243,102,"Horror,Thriller",nm1234345,"nm0839812,nm1234345",nm0848554
tt0433387,6.8,66872,116,"Action,Crime,Drama",nm0043742,nm0043742,nm0000288
tt0433400,6.2,121614,96,"Comedy,Romance",nm0474955,nm0204129,nm0005351
tt0433416,7.5,21054,122,Drama,nm0619762,"nm0850247,nm1768298",nm0671980
tt0434124,7.1,20618,107,"Comedy,Drama,Music",nm0418982,"nm0213017,nm0278759",nm0252230
tt0434139,6.4,41926,115,"Comedy,Drama,Romance",nm0001282,"nm0353673,nm0610831",nm0103785
tt0434409,8.2,1134519,132,"Action,Drama,Sci-Fi",nm0574625,"nm0905152,nm0905154,nm2331222",nm0915989
tt0435625,7.2,231302,99,"Adventure,Horror,Thriller",nm0551076,nm0551076,nm0531933
tt0435651,6.4,121472,97,"Drama,Romance,Sci-Fi",nm0637518,"nm2276729,nm0004332,nm0523342",nm4154798
tt0435670,6.1,35964,102,"Crime,Drama,Fantasy",nm0275286,"nm0205169,nm0745733,nm0906267",nm0154226
tt0435679,7.4,36792,95,"Drama,Romance",nm1383079,"nm0951390,nm1383079,nm1966008",nm0363699
tt0435705,6.2,161626,96,"Action,Sci-Fi,Thriller",nm0848414,"nm0325778,nm0378144,nm0076602,nm0001140",nm0000115
tt0435761,8.3,848473,103,"Adventure,Animation,Comedy",nm0881279,"nm0005124,nm0004056,nm0881279,nm1578335",nm0000158
tt0436331,5.8,31330,88,"Comedy,Drama,Romance",nm0392237,nm0392237,nm0000098
tt0436339,5.1,47899,88,"Action,Adventure,Animation",nm0947087,"nm0926727,nm0926729,nm0947087,nm0416408",nm0004715
tt0436697,7.3,113434,103,"Biography,Drama",nm0001241,nm0604948,nm0000545
tt0437086,7.3,275957,122,"Action,Adventure,Sci-Fi",nm0001675,"nm0000116,nm0436164,nm1738737",nm4023073
tt0437179,5.0,27858,84,"Action,Horror,Thriller",nm0201283,nm1818207,nm0414417
tt0437800,7.4,20727,112,"Drama,Family",nm0040328,nm0040328,nm0000291
tt0437857,6.7,24588,92,"Comedy,Horror,Thriller",nm1795664,"nm1795664,nm1818268",nm1519453
tt0437863,5.5,52356,85,"Comedy,Sport",nm0240797,"nm0184445,nm0841910",nm0005450
tt0438097,6.8,284210,91,"Adventure,Animation,Comedy",nm0757858,"nm0310087,nm0841532,nm2186362,nm5022110",nm0005380
tt0438315,7.2,28947,120,"Drama,Romance,Sport",nm0759207,"nm0076791,nm1825212",nm1310709
tt0438488,6.5,367329,115,"Action,Adventure,Sci-Fi",nm0629334,"nm0104335,nm0274905",nm0000288
tt0439289,6.1,22803,116,"Comedy,Drama",nm0614682,"nm0614682,nm1802493",nm0189200
tt0439662,7.1,33762,168,"Action,Drama,Romance",nm0463316,"nm2042791,nm0463316",nm0451148
tt0439815,6.5,84686,95,"Comedy,Horror,Sci-Fi",nm0348181,nm0348181,nm0277213
tt0440803,7.0,46506,97,"Horror,Mystery,Thriller","nm1802294,nm1059740","nm1059740,nm1802294,nm1637163",nm0263594
tt0440963,8.0,641138,115,"Action,Mystery,Thriller",nm0339030,"nm0006904,nm1994243,nm1079776,nm0524924",nm0000354
tt0441048,6.5,28017,152,"Action,Crime,Thriller",nm1189376,"nm1715502,nm0159147",nm0004335
tt0441773,7.6,483643,92,"Action,Adventure,Animation","nm0651706,nm0828970","nm0008743,nm0074184,nm0717550,nm0903456,nm1938852",nm0085312
tt0441774,6.4,21872,108,"Biography,Crime,Drama",nm0733149,nm0733149,nm0000237
tt0441796,5.0,33064,85,"Fantasy,Horror,Mystery",nm0068587,"nm0068587,nm1834343",nm0287898
tt0441909,7.6,104048,121,"Comedy,Drama",nm0000264,nm0000264,nm0004851
tt0442933,6.3,170324,115,"Action,Adventure,Animation",nm0000709,"nm0301274,nm0000812,nm1511619",nm0935653
tt0443272,7.3,264417,150,"Biography,Drama,History",nm0000229,"nm1065785,nm0329447",nm0000358
tt0443274,6.6,151829,90,"Action,Crime,Drama",nm0871428,nm1633356,nm0000598
tt0443295,5.4,29297,88,"Comedy,Family,Romance",nm0331532,"nm0120816,nm0452235,nm0789520,nm0480048,nm0205070,nm0140717",nm0000598
tt0443453,7.3,419430,84,Comedy,nm0153078,"nm0056187,nm0385630,nm0063165,nm0563243,nm0680846",nm0056187
tt0443465,6.8,60056,95,"Comedy,Drama,Romance",nm0262635,"nm0060103,nm2267102,nm1281191,nm1343759",nm0262635
tt0443473,6.0,53322,114,"Action,Crime,Thriller",nm0007045,"nm0007045,nm0373154,nm0373151",nm0042524
tt0443489,6.6,75073,130,"Drama,Music,Musical",nm0174374,"nm0264132,nm0174374",nm0461498
tt0443536,6.5,63394,80,"Adventure,Animation,Comedy","nm0249897,nm0250410,nm0498555","nm0250410,nm0249897,nm0498555,nm0456732,nm0640976,nm1938852",nm0004266
tt0443543,7.6,378334,110,"Drama,Fantasy,Mystery",nm1139726,"nm1139726,nm1841035",nm0001570
tt0443559,6.0,21486,95,"Action,Crime,Drama",nm0006960,"nm0024925,nm0001465",nm0005048
tt0443632,6.1,50418,108,"Action,Crime,Thriller",nm0424800,"nm1079776,nm0677514",nm0000140
tt0443649,5.1,132914,109,"Action,Adventure,Drama",nm0000386,"nm0000386,nm0460057",nm0004741
tt0443680,7.5,185958,160,"Biography,Crime,Drama",nm0231596,"nm0231596,nm0361069",nm0000093
tt0443701,5.9,92405,104,"Crime,Drama,Horror",nm0004810,"nm0819487,nm0004810",nm0000141
tt0443706,7.7,556020,157,"Crime,Drama,Mystery",nm0000399,"nm0888743,nm1172196",nm0350453
tt0444653,6.8,35248,99,"Comedy,Crime",nm0425894,"nm0751720,nm0425894",nm0000100
tt0444682,5.6,43803,99,"Horror,Thriller",nm0394280,"nm0370928,nm0370937,nm2024187",nm0005476
tt0445922,7.3,111967,133,"Drama,Fantasy,History",nm0853380,"nm0166074,nm0478588,nm0853380",nm0939697
tt0445934,6.3,172265,93,"Comedy,Sport","nm0330347,nm0817447","nm1837763,nm1829796,nm0005311,nm1014365,nm1015106",nm0002071
tt0445946,5.6,25465,96,"Action,Crime,Drama",nm0000915,"nm0441859,nm1847822",nm0000131
tt0445990,7.0,72741,105,"Biography,Drama,Sport",nm0179697,nm1048533,nm0000242
tt0446013,5.4,45254,99,"Action,Adventure,Drama",nm1197971,"nm0436164,nm0310168",nm0881631
tt0446029,7.5,436847,112,"Action,Comedy,Fantasy",nm0942367,"nm0045209,nm0942367,nm1854069",nm0148418
tt0446046,6.6,26154,118,"Drama,Music",nm0295107,nm0396817,nm0000104
tt0446059,7.6,77071,104,"Action,Biography,Drama",nm0950553,"nm0159443,nm0258268,nm1644613",nm0001472
tt0446755,7.4,94113,125,"Drama,Romance",nm0192845,"nm0638913,nm0560857",nm0915208
tt0448011,6.2,238470,121,"Action,Mystery,Sci-Fi",nm0001639,"nm0669379,nm1340000,nm0925482",nm0000115
tt0448115,7.0,354263,132,"Action,Adventure,Comedy",nm2497546,"nm2849655,nm0501359,nm1791910,nm1304148",nm1157048
tt0448134,7.2,255373,107,"Sci-Fi,Thriller",nm0000965,nm0307497,nm0614165
tt0448157,6.4,491694,92,"Action,Comedy,Drama",nm0000916,"nm1378206,nm0319213",nm0000226
tt0448694,6.6,177940,90,"Adventure,Animation,Comedy",nm1844237,"nm1117226,nm0528244,nm0204030,nm0011470,nm0674518,nm0825738",nm0000104
tt0449010,5.1,127936,104,"Action,Adventure,Family",nm0266777,"nm0118224,nm1845777",nm1968873
tt0449059,7.8,491497,101,"Comedy,Drama","nm0206760,nm0267512",nm1578335,nm0136797
tt0449061,6.4,23933,92,"Drama,Romance",nm1862705,nm1862705,nm0004754
tt0449088,7.1,662244,169,"Action,Adventure,Fantasy",nm0893659,"nm0254645,nm0744429,nm0064181,nm0938684",nm0000136
tt0449089,5.6,61504,99,"Adventure,Comedy,Family",nm0001756,nm0734900,nm0000245
tt0449467,7.5,307793,143,Drama,nm0327944,"nm0037247,nm0327944",nm0000093
tt0449487,5.8,37882,93,"Mystery,Romance,Thriller",nm0006554,nm0159892,nm0004266
tt0449994,7.5,33446,213,"Action,Drama,History",nm0332950,"nm0019425,nm0332950,nm1022153,nm8661566",nm0004335
tt0449999,6.0,20686,193,"Drama,Romance",nm0424103,"nm0424103,nm2042791,nm1145539",nm0451321
tt0450188,7.6,88525,140,"Biography,Drama,Music",nm0196860,"nm2517835,nm0196860",nm0182839
tt0450232,6.6,132293,102,"Action,Drama,Thriller",nm0001149,nm0921013,nm0000246
tt0450259,8.0,559944,143,"Adventure,Drama,Thriller",nm0001880,"nm0495378,nm2057149",nm0000138
tt0450278,5.9,183946,94,Horror,nm0744834,nm0744834,nm0379596
tt0450314,5.9,64621,103,"Action,Crime,Drama",nm0591994,"nm1238801,nm1436466,nm0391344",nm0829032
tt0450345,3.7,69218,102,"Horror,Mystery,Thriller",nm0001438,"nm0001438,nm0787289",nm0000115
tt0450385,6.8,279923,104,"Fantasy,Horror,Mystery",nm0405632,"nm0338557,nm0018735,nm0438989,nm0000175",nm0000131
tt0450405,5.8,47094,119,"Action,Adventure,Fantasy",nm0919369,"nm0919369,nm0001338,nm1752231",nm1491631
tt0451079,6.8,144193,86,"Adventure,Animation,Comedy","nm0371755,nm0553942","nm0666791,nm0202425,nm0317450",nm0000120
tt0451094,7.5,81949,115,"Crime,Drama,Thriller",nm0661791,"nm0661791,nm5371819,nm1941029",nm12236841
tt0451279,7.4,669396,141,"Action,Adventure,Fantasy",nm0420941,"nm0374302,nm0811583,nm0297229,nm0551376,nm4243936",nm2933757
tt0452594,5.8,134980,106,"Comedy,Drama,Romance",nm0715636,"nm1275670,nm1191891,nm0000681",nm0000098
tt0452598,5.5,60453,94,"Adventure,Comedy,Family",nm0788202,"nm0363958,nm0864471,nm0318326,nm0136950",nm0000188
tt0452608,6.4,212512,105,"Action,Sci-Fi,Thriller",nm0027271,"nm0027271,nm0858379,nm0341458,nm0577477",nm0005458
tt0452623,7.6,278321,114,"Crime,Drama,Mystery",nm0000255,"nm0000255,nm0830760,nm1212331",nm0000151
tt0452624,6.0,25569,105,"Drama,Mystery,Romance",nm0001752,"nm0001921,nm1874260",nm0000123
tt0452625,5.6,92045,101,"Comedy,Romance",nm0375068,"nm0831457,nm2521593",nm0176981
tt0452637,5.5,101421,110,"Drama,Fantasy,Mystery",nm0796117,nm0796117,nm0316079
tt0452681,4.8,40228,97,"Adventure,Comedy,Family",nm0501185,"nm0214036,nm0833828,nm1080144,nm0748874",nm0000741
tt0452694,7.1,153535,107,"Comedy,Drama,Fantasy",nm0777881,"nm0748022,nm1875979",nm0051509
tt0452702,6.2,103326,85,"Horror,Thriller",nm0030735,nm1872664,nm0000295
tt0453451,6.4,128925,90,"Comedy,Family",nm0070436,"nm0000100,nm0193485,nm0564402,nm0566100,nm0003741",nm0000100
tt0453467,7.1,316260,126,"Action,Crime,Sci-Fi",nm0001716,"nm1319490,nm0744429",nm0000243
tt0453556,6.2,65942,87,"Action,Adventure,Animation",nm1083489,"nm1083489,nm0481990,nm0247653",nm0001772
tt0453562,7.5,97796,128,"Biography,Drama,Sport",nm0001338,nm0001338,nm1569276
tt0454082,4.6,28805,95,Horror,nm0604688,"nm0604688,nm0600860",nm0005502
tt0454776,7.4,25184,118,"Biography,Drama,History",nm0000776,nm1140275,nm0344435
tt0454824,6.5,43416,140,"Action,Drama,History",nm0082300,"nm0780785,nm0262575,nm0911486",nm0290556
tt0454841,6.4,175424,107,"Horror,Thriller",nm0014960,"nm0000127,nm0014960,nm0505183",nm0505971
tt0454848,7.6,380305,129,"Crime,Drama,Mystery",nm0000490,nm1897957,nm0000243
tt0454876,7.9,641278,127,"Adventure,Drama,Fantasy",nm0000487,"nm1674631,nm1341735",nm4139037
tt0454919,4.7,29865,90,"Horror,Sci-Fi,Thriller",nm0814517,"nm0475905,nm0000127,nm1242522",nm0068338
tt0454921,8.0,525470,117,"Biography,Drama",nm0610831,nm0175726,nm0000226
tt0454945,6.3,164690,105,"Comedy,Romance,Sport",nm0275698,"nm1894168,nm0527581,nm0809006",nm0004789
tt0454970,5.4,39477,93,"Horror,Mystery,Thriller",nm0007082,nm0743683,nm0241049
tt0454987,5.9,25927,84,"Comedy,Crime",nm0644022,"nm0304830,nm0502073,nm0417794,nm1896832",nm1009277
tt0455407,6.5,124246,101,"Adventure,Horror",nm0252135,"nm0466925,nm1242522,nm0001681",nm0593664
tt0455499,5.0,44613,82,"Adventure,Animation,Comedy",nm0384722,"nm0204825,nm0169505,nm0812513",nm0005227
tt0455538,6.4,70146,110,"Biography,Comedy,Drama",nm0004332,"nm1661186,nm1732322",nm0670408
tt0455590,7.6,189645,123,"Biography,Drama,History",nm0531817,"nm0604948,nm0110591,nm1894768,nm9114061",nm0564215
tt0455760,6.1,97023,89,"Horror,Mystery,Thriller",nm1490123,"nm1191481,nm1490123",nm0477127
tt0455782,6.8,25660,101,"Adventure,Comedy,Drama",nm0791672,"nm0791672,nm0027417",nm0000152
tt0455824,6.6,126479,165,"Adventure,Drama,Romance",nm0525303,"nm0064181,nm0525303,nm0367838,nm0281088",nm0000173
tt0455857,5.1,47003,87,"Horror,Thriller",nm0922346,"nm0908411,nm0270841,nm0910510",nm0004741
tt0455944,7.2,380716,132,"Action,Crime,Thriller",nm0298807,"nm0921013,nm0805994,nm2030456",nm0000243
tt0455957,6.9,31194,113,"Biography,Drama,History",nm0001232,"nm0001232,nm0140643",nm0000849
tt0455960,5.6,44127,84,"Crime,Thriller",nm0583515,"nm0714599,nm0908411,nm0077171",nm0000293
tt0455967,5.7,85371,89,"Comedy,Romance",nm0858525,nm0523094,nm0582462
tt0456144,8.0,47976,144,"Comedy,Drama,Romance",nm0386246,"nm0006765,nm0386246,nm0430785",nm0004569
tt0456554,6.9,85393,94,Comedy,nm0329650,"nm0921516,nm0184445,nm0841910",nm0184445
tt0456912,7.5,41235,119,"Action,Crime,Drama",nm0453518,"nm9461976,nm0453518",nm0496932
tt0457297,4.5,36540,92,"Drama,Sci-Fi,Thriller",nm0502954,"nm0919115,nm0001239",nm0515123
tt0457400,5.3,72874,102,"Action,Adventure,Comedy",nm0797869,"nm0376260,nm0574005,nm0471898,nm0471897",nm0002071
tt0457419,6.2,46615,93,"Comedy,Family,Fantasy",nm1590998,nm1590998,nm0000204
tt0457430,8.2,677306,118,"Drama,Fantasy,War",nm0868219,nm0868219,nm1419440
tt0457433,5.7,49342,109,"Crime,Mystery,Thriller",nm0001226,"nm0464548,nm0092578",nm0000932
tt0457495,5.1,25087,93,"Action,Adventure,Family",nm0768249,nm0395275,nm1641117
tt0457510,5.8,89767,92,"Comedy,Family,Sport",nm0381478,"nm0381478,nm1415801,nm0925234",nm0085312
tt0457513,6.6,85638,96,"Comedy,Crime,Fantasy",nm0000095,nm0000095,nm0424060
tt0457572,6.7,29617,93,"Comedy,Drama,Horror",nm0192933,"nm0158989,nm0192933,nm0372773",nm1579372
tt0457655,7.7,35538,120,Drama,nm0081540,"nm0081540,nm0421314",nm0586568
tt0457939,6.9,299315,136,"Comedy,Romance",nm0583600,nm0583600,nm0000701
tt0458339,6.9,858245,124,"Action,Adventure,Sci-Fi",nm0002653,"nm1321655,nm1321656,nm0800209,nm0456158",nm0262635
tt0458352,6.9,431055,109,"Comedy,Drama",nm0291205,"nm0112459,nm1916979",nm0004266
tt0458413,6.3,33952,96,"Comedy,Drama",nm0154312,"nm0394984,nm2113666",nm0000112
tt0458481,6.5,165100,102,"Action,Crime,Thriller","nm0588340,nm0001675",nm0588340,nm0000620
tt0458525,6.5,512712,107,"Action,Sci-Fi",nm0004303,"nm1125275,nm0940790",nm0413168
tt0460740,7.1,88632,102,"Comedy,Drama,Romance",nm1193346,nm1193346,nm0081801
tt0460745,6.6,32990,87,"Comedy,Drama,Romance",nm0796864,nm0850044,nm0005351
tt0460780,3.8,49834,127,"Action,Adventure,Fantasy",nm0093051,"nm0852298,nm2451367,nm1356655,nm1642927",nm0005458
tt0460791,7.8,113876,117,"Adventure,Drama,Fantasy",nm0802248,"nm0319659,nm0815864,nm0802248,nm0678199",nm1195855
tt0460792,6.3,24577,116,"Comedy,Drama",nm0000500,"nm1906802,nm0000500",nm0001427
tt0460829,6.8,59124,180,"Drama,Fantasy,Mystery",nm0000186,nm0000186,nm0344734
tt0460989,7.5,51535,127,"Drama,War",nm0516360,nm0491956,nm0614165
tt0461770,7.1,209201,107,"Adventure,Animation,Comedy",nm0510674,nm0446210,nm0010736
tt0461936,7.1,38671,178,"Action,Crime,Thriller",nm1027719,"nm0451311,nm0015287,nm1027719",nm0451321
tt0462200,6.9,64966,116,"Drama,Music",nm0108132,nm0108132,nm0000207
tt0462322,7.5,186807,191,"Action,Horror,Thriller","nm0001675,nm0744834,nm0000233,nm0942367,nm0957772","nm0001675,nm0957772,nm0942367,nm1249684,nm0744834,nm0000233,nm1080440,nm2639032,nm3111082",nm0000621
tt0462335,5.5,43680,119,"Drama,Sci-Fi",nm1296554,"nm4207229,nm0050618",nm1089991
tt0462396,5.4,36340,101,"Action,Adventure,History",nm0498991,"nm0125336,nm0125358,nm0137363,nm0705474,nm0542066",nm0000147
tt0462465,6.2,76767,115,"Action,Adventure,Sci-Fi",nm0564586,"nm0085736,nm0564586",nm0001029
tt0462499,7.0,236466,92,"Action,Adventure,Thriller",nm0000230,"nm0599393,nm0000230,nm0606251",nm0000230
tt0462504,7.3,108042,120,"Adventure,Biography,War",nm0001348,nm0001348,nm0000288
tt0462538,7.3,336563,87,"Adventure,Animation,Comedy",nm0798899,"nm0000985,nm0004981,nm0419830,nm0561631,nm0583127,nm0592400,nm0718514,nm0780288,nm0783468,nm0841990,nm0900140,nm1121389,nm0295791,nm0519209,nm0697052,nm0800376",nm0144657
tt0462590,6.5,121704,104,"Crime,Drama,Music",nm0281945,"nm0012137,nm0742279",nm1475594
tt0463034,5.6,82557,110,"Comedy,Romance","nm0751577,nm0751648",nm1942829,nm0005028
tt0463854,6.9,281930,100,"Action,Adventure,Horror",nm0294379,"nm0423626,nm0294379,nm0492038,nm0647449",nm0719637
tt0463872,5.2,31022,116,"Adventure,Comedy,Family","nm0004689,nm0486627","nm0331453,nm0879853,nm0486627,nm0206797,nm0153265,nm0536251",nm0000367
tt0463985,6.0,278814,104,"Action,Crime,Thriller",nm0510912,nm0604555,nm0085407
tt0463998,7.6,81397,123,"Biography,Crime,Drama",nm0481418,"nm0481418,nm2090206,nm1952250",nm0005476
tt0464049,6.8,21149,109,"Comedy,Drama,Romance",nm0405336,nm0003141,nm0341743
tt0464141,7.4,158577,105,"Drama,Horror,Mystery",nm1291105,nm1037221,nm0749104
tt0464154,5.5,93347,88,"Comedy,Horror",nm0014960,"nm1539257,nm0831457",nm0000223
tt0464196,6.4,39666,96,"Comedy,Horror",nm1247462,"nm1231249,nm1247462",nm0245705
tt0464913,7.0,21783,99,"Action,Adventure,Comedy",nm0371890,"nm0355213,nm0115504,nm0371890",nm1460782
tt0465142,5.5,24959,107,"Comedy,Music",nm0919369,nm0919369,nm0000424
tt0465203,6.4,31211,77,"Horror,Thriller","nm1219963,nm0658837","nm1219963,nm0658837",nm0093740
tt0465234,6.5,243674,124,"Action,Adventure,Mystery",nm0005509,"nm0926729,nm0926727,nm0201304,nm0254645,nm0744429,nm0467942,nm0043233,nm1469874",nm0000115
tt0465494,6.2,173070,100,"Action,Crime,Thriller",nm1164755,nm0940790,nm0648249
tt0465502,5.9,23767,87,"Animation,Comedy,Family",nm1902232,"nm0571344,nm1902232,nm0388971,nm2355206",nm0000131
tt0465538,7.2,168908,119,"Crime,Drama,Mystery",nm0006904,nm0006904,nm0000123
tt0465551,7.4,80917,92,"Crime,Drama,Romance",nm0264236,"nm0544999,nm0375398",nm0000949
tt0465580,6.1,113053,111,"Action,Sci-Fi,Thriller",nm0006476,nm0100027,nm0004741
tt0465602,6.6,152104,86,"Action,Comedy,Thriller",nm0205157,nm0205157,nm0654110
tt0465624,5.2,65458,96,"Comedy,Romance,Sci-Fi",nm0718645,nm0668309,nm0000235
tt0466342,2.8,60397,83,"Comedy,Romance","nm0783536,nm0294997","nm0294997,nm0783536",nm0004989
tt0466460,8.3,24305,135,"Comedy,Crime,Drama","nm1962313,nm1910468",nm1156290,nm0451600
tt0466909,5.5,60453,110,"Drama,Fantasy,Horror",nm0601382,nm0783544,nm0000630
tt0467110,4.8,22083,100,"Action,Adventure,Comedy",nm0238865,"nm0726472,nm1764920,nm1958979,nm0081794",nm0227759
tt0467197,5.3,127682,100,"Action,Crime,Drama",nm0601382,"nm2830774,nm1053843",nm0000242
tt0467200,6.7,115471,115,"Biography,Drama,History",nm0149491,"nm0604948,nm0339925",nm0000204
tt0467406,7.5,530097,96,"Comedy,Drama",nm0718646,nm1959505,nm0680983
tt0468489,7.1,88754,106,Drama,nm0281396,"nm0281396,nm1349818",nm0331516
tt0468492,7.1,125506,120,"Drama,Horror,Sci-Fi",nm0094435,"nm0094435,nm1506112,nm2277597",nm0814280
tt0468565,7.2,28858,95,"Crime,Drama",nm0004303,"nm0004303,nm0297538",nm1970113
tt0468569,9.0,2694560,152,"Action,Crime,Drama",nm0634240,"nm0634300,nm0634240,nm0275286,nm0004170",nm0000288
tt0469021,6.9,32339,90,"Action,Comedy,Crime",nm0523276,"nm1668151,nm1668152,nm0176869,nm0406334,nm0063165,nm0544999",nm0176869
tt0469263,6.3,22930,104,"Adventure,Drama,Sci-Fi",nm0689187,"nm0689185,nm0689187",nm0000671
tt0469494,8.2,597430,158,Drama,nm0000759,"nm0000759,nm0801737",nm0000358
tt0469623,7.1,29196,118,Drama,nm0081540,nm1615610,nm0000932
tt0469641,6.0,85174,129,"Drama,History,Thriller",nm0000231,"nm0075696,nm2225418,nm2228493,nm2223804,nm2226834",nm0000115
tt0469903,7.2,22412,130,"Biography,Drama,Sport",nm0001219,"nm0495378,nm1974392",nm0114532
tt0470705,6.1,36112,102,"Drama,Horror,Thriller",nm0001243,nm0504832,nm0000171
tt0470752,7.7,556539,108,"Drama,Sci-Fi,Thriller",nm0307497,nm0307497,nm2539953
tt0471041,6.0,35560,95,"Action,Thriller",nm1470993,"nm0949558,nm1491927,nm1475013",nm0000609
tt0471042,6.2,147041,104,"Action,Comedy,Crime",nm0711840,"nm0177836,nm0171651,nm0341372,nm0622288,nm0499054,nm9195200",nm0000552
tt0472033,7.0,142533,79,"Action,Adventure,Animation",nm0009942,"nm0972040,nm0009942,nm0994310",nm0000704
tt0472043,7.8,318262,139,"Action,Adventure,Drama",nm0000154,"nm0000154,nm1731154",nm0850162
tt0472062,7.0,120440,102,"Biography,Comedy,Drama",nm0001566,"nm0815070,nm1985741",nm0000158
tt0472160,6.7,64460,104,"Comedy,Fantasy,Romance",nm0657372,nm0147092,nm0000207
tt0472181,5.4,92591,103,"Adventure,Animation,Comedy",nm0331532,"nm0826425,nm0918955,nm0771065,nm0740115,nm0678963",nm0000279
tt0472198,6.7,44727,122,"Biography,Crime,Drama",nm0863387,"nm0090066,nm1854539",nm2946456
tt0472399,6.5,163969,93,"Action,Crime,Thriller",nm0922346,"nm0921013,nm0137573",nm0005458
tt0473075,6.6,294473,116,"Action,Adventure,Fantasy",nm0001565,"nm0945026,nm1215164,nm0076166,nm0575338",nm0350453
tt0473308,7.0,47444,108,"Comedy,Drama,Romance",nm0791248,nm0791248,nm0005392
tt0473360,5.8,33331,115,"Adventure,Drama,Sport",nm1429471,"nm1449019,nm1171743,nm0516384",nm0065493
tt0473367,7.4,27414,155,"Comedy,Drama,Romance",nm1063072,nm1063072,nm1405359
tt0473444,7.0,44940,114,"Action,Drama,Romance",nm0955443,"nm7224267,nm0134884,nm5605482,nm0955443",nm0000334
tt0473705,7.1,154803,127,"Crime,Drama,Mystery",nm0531817,"nm1996352,nm0006904,nm0712753,nm0008036",nm0000128
tt0473753,7.0,34584,91,"Comedy,Drama,Fantasy",nm0000108,nm0000108,nm1051346
tt0475276,7.6,108052,111,"Action,Drama,History",nm0339030,nm0339030,nm0059654
tt0475290,6.3,138124,106,"Comedy,Drama,Mystery","nm0001053,nm0001054","nm0001054,nm0001053",nm0000982
tt0475394,6.6,147591,109,"Action,Comedy,Crime",nm0138620,nm0138620,nm0005315
tt0475944,5.1,50499,97,"Action,Adventure,Fantasy",nm0001317,nm0136592,nm1711829
tt0476735,8.2,87760,112,"Drama,Family",nm1463981,nm1463981,nm1002038
tt0476964,6.7,61922,122,"Action,Crime,Drama",nm0001403,"nm0266023,nm0852073,nm0607725",nm0000149
tt0477051,4.1,76182,103,"Comedy,Romance",nm0005367,"nm0000552,nm0614151,nm0771065,nm0740115",nm0000552
tt0477071,5.9,79834,96,"Drama,Fantasy,Mystery",nm0946327,nm0446210,nm0000113
tt0477080,6.8,201019,98,"Action,Thriller",nm0001716,nm0093560,nm0000243
tt0477095,6.7,24267,92,"Comedy,Drama,Romance",nm0891114,nm0390141,nm0564215
tt0477139,7.2,56665,88,"Comedy,Drama,Fantasy",nm1058247,"nm1058247,nm0449316",nm0297578
tt0477302,6.9,103304,129,"Adventure,Drama,Mystery",nm0197636,"nm0744839,nm1583636",nm4223385
tt0477347,6.4,357663,108,"Adventure,Comedy,Family",nm0506613,"nm2025683,nm0304830,nm0502073",nm0001774
tt0477348,8.2,992310,122,"Crime,Drama,Thriller","nm0001053,nm0001054","nm0001054,nm0001053,nm0565092",nm0000169
tt0478087,6.8,257141,123,"Crime,Drama,History",nm0525659,"nm13204541,nm1615610,nm0583826",nm0836343
tt0478134,7.2,73812,121,"Crime,Drama,Mystery",nm0353673,"nm0353673,nm1676793",nm0000169
tt0478304,6.8,179677,139,"Drama,Fantasy",nm0000517,nm0000517,nm0000093
tt0478311,6.9,374806,129,"Comedy,Romance",nm0031976,nm0031976,nm0736622
tt0478970,7.3,685895,117,"Action,Comedy,Sci-Fi",nm0715636,"nm0942367,nm0180428,nm0570912,nm0748620,nm0498278,nm1293367,nm0456158",nm0748620
